ParentOrderID,Symbol,LegSymbols,TradeCurrency,NumChildEvents,NumParentEvents,Trader,Account,SubAccount,AlgoName,AlgoUrgency,LP,AvgChildOrderQuantityUSD,TradeQuantityUSD,SpreadPaidPMChildOrders,ArrivalTime,ArrivalPrice,LimitPrice,SubmissionTime,SubmissionPrice,FirstFillTime,FirstFillPrice,LastTime,LastPrice,OrderQuantityUSD,OrderQuantity,Side,CurrencyPositions,AllInPrice,AllInNetPrice,ExecutionScore,ReversalScore,PrincipalMid,RiskTransferPrice,TradeQuantity,SlippageToArrivalMidTradePM,SlippageToArrivalMidTradeNetPM,SlippageToArrivalMidRemainPM,RemainQuantity,Duration,SlippageToArrivalMidPM,SlippageToArrivalMidNetPM,Date,TWAPPrice,SlippageToTWAPMidPM,SlippageToTWAPMidNetPM,TradeIntensity,OrderIntensity,RiskTransferCostReportedPM,G10EM,TimeZoneArrive,TimeZoneEnd,TradeSizeBucketUSDM,HourArrive,HourEnd,RiskTransferCostStaticPM,DailyVolatilityPct,RiskTransferCostVolBumpPM,RiskTransferCostModelPM,ArrivalVolatilityPct,RiskTransferCostTradefeedrPM,AssumedRisk,SlippageToArrivalMidRemainNetPM,ArrivalMidPerfBPS,ArrivalMidPerfTradeBPS,ArrivalMidPerfRemainBPS,ArrivalMidPerfNetBPS,ArrivalMidPerfTradeNetBPS,ArrivalMidPerfRemainNetBPS,TWAPMidPerfBPS,TWAPMidPerfNetBPS,SubmissionMidPerfTradeBPS,SubmissionMidPerfTradeNetBPS,FirstFillMidPerfTradeBPS,FirstFillMidPerfTradeNetBPS,SubmissionMidPerfRemainBPS,SubmissionMidPerfRemainNetBPS,FirstFillMidPerfRemainBPS,FirstFillMidPerfRemainNetBPS,SubmissionMidPerfBPS,SubmissionMidPerfNetBPS,FirstFillMidPerfBPS,FirstFillMidPerfNetBPS,TWAPPriceSubmission,TWAPPriceArrival,TWAPPriceFirstFill,TWAPPriceHalfSpeed,TWAPSubmissionMidPerfBPS,TWAPArrivalMidPerfBPS,TWAPFirstFillMidPerfBPS,TWAPHalfSpeedMidPerfBPS,ReversalBPSNeg10s,ReversalBPSNeg5s,ReversalBPSNeg1s,ReversalBPS0,ReversalBPS1s,ReversalBPS5s,ReversalBPS10s,ReversalBPS30s,ReversalBPS1m,ReversalBPS5m,ReversalBPS10m,SlippageToArrivalMidTradeUserPM,SlippageToArrivalMidTradeBankPM,ArrivalMidPerfTradeUserBPS,ArrivalMidPerfTradeBankBPS,UploadID,UploadedBy,ModifiedBy
20180926-A00,USDCHF,['USDCHF'],USD,8,2,Algo,Algo,DefaultSubAccount,PassiveMidTracker,,LP3,9637000,96370000,6.856650208,1.53795E+12,0.965385,,1.53795E+12,0.965385,1.53795E+12,0.9656,1.53795E+12,0.966295,200000000,200000000,B,"OrderedDict([('USD', 96370000.0), ('CHF', -93081913.77)])",0.965880604,0.965880604,49.15726911,89.58612649,,,96370000,513.374054,513.374054,942.6291065,103630000,1880,735.7925594,735.7925594,26/09/2018,0.965846773,35.02680005,35.02680005,3.075638298,6.382978723,,G10,London,London,50-100,9,9,500,7.718221178,,,8.322244974,1084.719861,7.171978894,942.6291065,-7.357925594,-5.13374054,-9.426291065,-7.357925594,-5.13374054,-9.426291065,-0.354984034,-0.350268,-5.13374054,-5.13374054,-2.9060026,-2.9060026,-9.426291065,-9.426291065,-7.197597349,-7.197597349,-7.357925594,-7.357925594,-5.129692419,-5.129692419,0.965846318,0.965846318,0.965911217,0.96614537,-0.354984034,-0.354984034,0.316940696,2.740440755,0.20697613,0.20697613,0,0,0,0,0,-0.20697613,1.759297109,0.103488065,-1.086624685,0,513.374054,0,-5.13374054,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180926-A01,USDJPY,['USDJPY'],USD,21,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP2,2304217.391,52997000,28.26928059,1.53795E+12,112.8975,,1.53795E+12,112.8975,1.53795E+12,112.8945,1.53795E+12,112.892,100000000,100000000,B,"OrderedDict([('USD', 52997000.0), ('JPY', -5983159639.68)])",112.8961949,112.8961949,26.92968904,6.626661886,,,52997000,-11.56028329,-11.56028329,-48.71675635,47003000,188,-29.02494032,-29.02494032,26/09/2018,112.8939241,20.11464758,20.11464758,16.91393617,31.91489362,,G10,London,London,50-100,9,9,500,3.922865035,,,3.436922523,208.8861479,1.152723507,-48.71675635,0.290249403,0.115602833,0.487167563,0.290249403,0.115602833,0.487167563,-0.198848652,-0.201146476,0.115602833,0.115602833,-0.150128918,-0.150128918,0.487167563,0.487167563,0.221445686,0.221445686,0.290249403,0.290249403,0.024522293,0.024522293,112.89395,112.89395,112.8938773,112.8917574,-0.198848652,-0.198848652,-0.205287254,-0.393070651,0,-0.044290118,0,0,0.044290118,0.044290118,0.044290118,-0.310030826,0.66435177,-0.044290118,0.044290118,0,-11.56028329,0,0.115602833,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180926-A02,USDJPY,['USDJPY'],USD,14,2,Algo,Algo,DefaultSubAccount,Iceberg,,LP3,2982062.5,47713000,15.59431023,1.53796E+12,112.9195,,1.53796E+12,112.9195,1.53796E+12,112.9245,1.53796E+12,112.9565,100000000,100000000,S,"OrderedDict([('USD', -47713000.0), ('JPY', 5388609973.66)])",112.9379828,112.9379828,39.8197102,38.27306218,,,47713000,-163.6812666,-163.6812666,-327.6670548,52287000,680,-249.4245157,-249.4245157,26/09/2018,112.9408039,24.9787238,24.9787238,4.209970588,8.823529412,,G10,London,London,0-50,10,10,500,3.922865035,,,3.523441104,196.4856067,2.192303521,-327.6670548,2.494245157,1.636812666,3.276670548,2.494245157,1.636812666,3.276670548,-0.244666246,-0.249787238,1.636812666,1.636812666,1.19396648,1.19396648,3.276670548,3.276670548,2.833751754,2.833751754,2.494245157,2.494245157,2.051361007,2.051361007,112.9407461,112.9407461,112.9414986,112.9397376,-0.244666246,-0.244666246,-0.311289639,-0.155378615,-0.132794483,-0.088529655,0,0,-0.088529655,-0.088529655,-0.088529655,-0.17705931,-0.486913104,-1.327944828,-2.655889657,0,-163.6812666,0,1.636812666,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180926-A03,EURUSD,['EURUSD'],EUR,10,2,Algo,Algo,DefaultSubAccount,Sweep,,LP3,4117000.212,49404112.32,60.5013733,1.53796E+12,1.174035,,1.53796E+12,1.174035,1.53796E+12,1.174035,1.53796E+12,1.17408,117408000,100000000,B,"OrderedDict([('EUR', 42079000.0), ('USD', -49406991.55)])",1.174148425,1.174148425,0,0,,,42079000,96.61110573,96.61110573,38.32935134,57921000,7,62.85373077,62.85373077,26/09/2018,1.174069444,67.27061627,67.27061627,423.4638199,1006.354286,,G10,London,London,0-50,11,11,500,5.460356722,,,6.633465072,232.2739294,0.309608514,38.32935134,-0.628537308,-0.966111057,-0.383293513,-0.628537308,-0.966111057,-0.383293513,-0.768041059,-0.672706163,-0.966111057,-0.966111057,-0.966111057,-0.966111057,-0.383293513,-0.383293513,-0.383293513,-0.383293513,-0.628537308,-0.628537308,-0.628537308,-0.628537308,1.174058252,1.174058252,1.174058252,1.174075776,-0.768041059,-0.768041059,-0.768041059,-0.618776271,0.340692287,-0.170346143,0,0,0,-0.127759608,0.085173072,-0.596211502,-1.277596075,2.76812483,1.235009539,0,96.61110573,0,-0.966111057,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180926-A04,AUDUSD,['AUDUSD'],AUD,12,2,Algo,Algo,DefaultSubAccount,Sweep,,LP3,3744751.686,52426664.6,58.2170968,1.53798E+12,0.725915,,1.53798E+12,0.725915,1.53798E+12,0.72592,1.53798E+12,0.72593,145186000,200000000,S,"OrderedDict([('AUD', -72220000.0), ('USD', 52423471.49)])",0.725885786,0.725885786,0,0,,,72220000,40.2438814,40.2438814,-20.66357631,127780000,11,1.330106667,1.330106667,26/09/2018,0.725929428,60.11880894,60.11880894,285.9636251,791.9236364,,G10,NewYork,NewYork,50-100,17,17,500,7.055559718,,,5.186549574,829.9049897,0.501499695,-20.66357631,-0.013301067,-0.402438814,0.206635763,-0.013301067,-0.402438814,0.206635763,-0.584667617,-0.601188089,-0.402438814,-0.402438814,-0.471314155,-0.471314155,0.206635763,0.206635763,0.137756227,0.137756227,-0.013301067,-0.013301067,-0.082179088,-0.082179088,0.725928229,0.725928229,0.725929657,0.725926982,-0.584667617,-0.584667617,-0.604336046,-0.567486556,-0.137754329,0,0,0,-0.068877164,-0.068877164,-0.068877164,0.206631493,1.308666125,2.548455085,2.686209414,0,40.2438814,0,-0.402438814,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180926-A05,EURUSD,['EURUSD'],EUR,7,2,Algo,Algo,DefaultSubAccount,MidTracker,,LP2,16411614.89,147723457,22.69236365,1.53799E+12,1.175385,,1.53799E+12,1.175385,1.53799E+12,1.175125,1.53799E+12,1.1753,235060000,200000000,B,"OrderedDict([('EUR', 125690000.0), ('USD', -147707885.82000002)])",1.175176117,1.175176117,60.71118868,18.29904369,,,125690000,-177.714453,-177.714453,-72.31673026,74310000,649,-138.5539291,-138.5539291,26/09/2018,1.175198413,-18.97238476,-18.97238476,13.65702222,21.73127889,,G10,NewYork,NewYork,100-200,19,19,500,5.460356722,,,4.321017073,521.9994074,2.981166434,-72.31673026,1.385539291,1.77714453,0.723167303,1.385539291,1.77714453,0.723167303,0.205703894,0.189723848,1.77714453,1.77714453,-0.434992853,-0.434992853,0.723167303,0.723167303,-1.489203276,-1.489203276,1.385539291,1.385539291,-0.826684736,-0.826684736,1.175200291,1.175200291,1.175202836,1.175052367,0.205703894,0.205703894,0.227355085,-1.053147274,-0.935931252,-0.212711648,0.170169318,0,-0.212711648,-0.170169318,0.212711648,0.212711648,1.191185229,5.105079554,3.275759381,0,-177.714453,0,1.77714453,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180926-A06,EURUSD,['EURUSD'],EUR,8,2,Algo,Algo,DefaultSubAccount,MidTracker,,LP3,6850114.107,68508246.48,25.71365926,1.53799E+12,1.175255,,1.53799E+12,1.175255,1.53799E+12,1.17529,1.53799E+12,1.17528,117528000,100000000,S,"OrderedDict([('EUR', -58291000.0), ('USD', 68499379.65)])",1.175127896,1.175127896,31.71129226,10.09509691,,,58291000,108.1502826,108.1502826,-21.27197927,41709000,332,54.16955142,54.16955142,26/09/2018,1.175178072,42.69701042,42.69701042,12.3810084,21.24,,G10,NewYork,NewYork,50-100,19,19,500,5.460356722,,,4.325798093,314.5478302,2.132224435,-21.27197927,-0.541695514,-1.081502826,0.212719793,-0.541695514,-1.081502826,0.212719793,-0.42899937,-0.426970104,-1.081502826,-1.081502826,-1.379269461,-1.379269461,0.212719793,0.212719793,-0.085085383,-0.085085383,-0.541695514,-0.541695514,-0.839478224,-0.839478224,1.175178311,1.175178311,1.175168363,1.175185437,-0.42899937,-0.42899937,-0.344355991,-0.489636106,0.382887482,0.170172214,0,0,-0.085086107,0.085086107,0.425430536,-0.808318018,0.808318018,-1.106119393,-3.871417875,0,108.1502826,0,-1.081502826,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180927-A00,USDJPY,['USDJPY'],USD,17,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP2,5668736.842,107706000,28.91171934,1.53804E+12,112.706,,1.53804E+12,112.706,1.53804E+12,112.7185,1.53804E+12,112.7305,200000000,200000000,B,"OrderedDict([('USD', 107706000.0), ('JPY', -12141546107.35)])",112.7285955,112.7285955,40.25704163,97.9710316,,,107706000,200.4818196,200.4818196,217.3797313,92294000,300,208.279699,208.279699,27/09/2018,112.7246287,35.19034213,35.19034213,21.5412,40,,G10,London,London,100-200,9,9,500,3.945683949,,,3.60250097,342.3079626,1.464622767,217.3797313,-2.08279699,-2.004818196,-2.173797313,-2.08279699,-2.004818196,-2.173797313,-0.361183589,-0.351903421,-2.004818196,-2.004818196,-0.895638601,-0.895638601,-2.173797313,-2.173797313,-1.064598979,-1.064598979,-2.08279699,-2.08279699,-0.973608747,-0.973608747,112.7245241,112.7245241,112.7259689,112.7377689,-0.361183589,-0.361183589,-0.23300838,0.813692133,-0.088707138,0,-0.088707138,0,-0.266121413,-0.266121413,-1.818496325,-1.862849894,-1.862849894,-1.596728481,-2.43944629,0,200.4818196,0,-2.004818196,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180927-A01,EURUSD,['EURUSD'],EUR,5,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP2,16701261.58,116881803.4,31.13768197,1.53806E+12,1.169355,,1.53806E+12,1.169355,1.53806E+12,1.169455,1.53806E+12,1.16897,233794000,200000000,S,"OrderedDict([('EUR', -99987000.0), ('USD', 116905190.77000001)])",1.169203943,1.169203943,56.46248466,74.74827512,,,99987000,129.1795876,129.1795876,329.2413339,100013000,365,229.2234648,229.2234648,27/09/2018,1.169154649,-42.16264926,-42.16264926,19.21344713,38.43189041,,G10,London,London,100-200,14,14,500,5.473592777,,,9.099094445,356.9501362,2.24110278,329.2413339,-2.292234648,-1.291795876,-3.292413339,-2.292234648,-1.291795876,-3.292413339,0.420954434,0.421626493,-1.291795876,-1.291795876,-2.146784585,-2.146784585,-3.292413339,-3.292413339,-4.147230975,-4.147230975,-2.292234648,-2.292234648,-3.147137809,-3.147137809,1.169154727,1.169154727,1.169075407,1.169121941,0.420954434,0.420954434,1.09947104,0.70139807,-0.128318092,-0.128318092,0.042772697,0,0.085545395,0.342181579,0.812681249,1.112090131,0.855453947,3.2079523,1.069317433,0,129.1795876,0,-1.291795876,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180927-A02,AUDUSD,['AUDUSD'],AUD,5,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP2,3141490.59,21992384.1,31.10625265,1.53806E+12,0.72099,,1.53806E+12,0.72099,1.53806E+12,0.72108,1.53806E+12,0.72118,72118000,100000000,S,"OrderedDict([('AUD', -30495000.0), ('USD', 21989750.090000004)])",0.721093626,0.721093626,20.27715453,1.721267951,,,30495000,-143.7277697,-143.7277697,-263.5265399,69505000,217,-226.9939049,-226.9939049,27/09/2018,0.721133977,55.95468078,55.95468078,6.08084353,19.94046083,,G10,London,London,0-50,15,15,500,7.071186724,,,8.871366152,487.2928478,2.232364106,-263.5265399,2.269939049,1.437277697,2.635265399,2.269939049,1.437277697,2.635265399,-0.555947162,-0.559546808,1.437277697,1.437277697,0.188970498,0.188970498,2.635265399,2.635265399,1.386808676,1.386808676,2.269939049,2.269939049,1.021527924,1.021527924,0.721133718,0.721133718,0.721154855,0.721197579,-0.555947162,-0.555947162,-0.849034127,-1.441395803,-1.109293103,0,0,0,0,0,-0.138661638,0.138661638,1.247954741,-0.277323276,3.050556033,0,-143.7277697,0,1.437277697,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180927-A03,EURUSD,['EURUSD'],EUR,16,2,Algo,Algo,DefaultSubAccount,MidTracker,,LP3,6300234.312,113416237.4,25.62365017,1.53806E+12,1.16709,,1.53806E+12,1.16709,1.53806E+12,1.167175,1.53806E+12,1.16723,233446000,200000000,B,"OrderedDict([('EUR', 97167000.0), ('USD', -113407123.44)])",1.167136227,1.167136227,36.80836174,80.22714421,,,97167000,39.60844996,39.60844996,119.9564729,102833000,662,80.92059119,80.92059119,27/09/2018,1.167102021,29.30805423,29.30805423,10.27941729,21.15824773,,G10,London,London,100-200,15,16,500,5.473592777,,,7.56735555,362.1605957,3.018174439,119.9564729,-0.809205912,-0.3960845,-1.199564729,-0.809205912,-0.3960845,-1.199564729,-0.293100966,-0.293080542,-0.3960845,-0.3960845,0.332198463,0.332198463,-1.199564729,-1.199564729,-0.471223253,-0.471223253,-0.809205912,-0.809205912,-0.080892863,-0.080892863,1.167102019,1.167102019,1.167101434,1.167277338,-0.293100966,-0.293100966,-0.298112584,1.208891534,-0.171345836,0,0,0,0,0,0,-0.299855213,0,-2.48451462,-2.48451462,0,39.60844996,0,-0.3960845,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180927-A04,EURUSD,['EURUSD'],EUR,18,2,Algo,Algo,DefaultSubAccount,PassiveMidTracker,,LP2,3259965.278,65219345.22,7.379526453,1.53806E+12,1.16678,,1.53806E+12,1.16678,1.53806E+12,1.167125,1.53806E+12,1.16778,116778000,100000000,S,"OrderedDict([('EUR', -55849000.0), ('USD', 65198824.41000001)])",1.167412602,1.167412602,53.35643132,2.713233444,,,55849000,-542.1779982,-542.1779982,-857.0595999,44151000,1027,-681.2013742,-681.2013742,27/09/2018,1.167385073,-23.58229565,-23.58229565,3.81028307,6.822473223,,G10,London,London,50-100,15,16,500,5.473592777,,,7.348819483,216.9043264,3.759244421,-857.0595999,6.812013742,5.421779982,8.570595999,6.812013742,5.421779982,8.570595999,0.236479783,0.235822956,5.421779982,5.421779982,2.464195735,2.464195735,8.570595999,8.570595999,5.612080968,5.612080968,6.812013742,6.812013742,3.854018544,3.854018544,1.167384996,1.167384996,1.167425226,1.167647274,0.236479783,0.236479783,-0.10812976,-2.009785009,-0.599427974,-0.685060542,0,0,0,-0.428162839,-0.385346555,-0.727876826,-0.342530271,0.941958246,1.156039665,0,-542.1779982,0,5.421779982,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180927-A05,EURUSD,['EURUSD'],EUR,6,2,Algo,Algo,DefaultSubAccount,Sweep,,LP2,4163148.224,33305410.51,61.05430585,1.53807E+12,1.166095,,1.53807E+12,1.166095,1.53807E+12,1.166095,1.53807E+12,1.166115,58305750,50000000,S,"OrderedDict([('EUR', -28561000.0), ('USD', 33303152.370000005)])",1.166035936,1.166035936,0,0,,,28561000,50.65095538,50.65095538,-17.15126126,21439000,5,21.57872093,21.57872093,27/09/2018,1.16611,63.51358432,63.51358432,399.6649262,699.669,,G10,NewYork,NewYork,0-50,18,18,500,5.473592777,,,4.241064163,147.9085887,0.26230124,-17.15126126,-0.215787209,-0.506509554,0.171512613,-0.215787209,-0.506509554,0.171512613,-0.595095507,-0.635135843,-0.506509554,-0.506509554,-0.506509554,-0.506509554,0.171512613,0.171512613,0.171512613,0.171512613,-0.215787209,-0.215787209,-0.215787209,-0.215787209,1.166105331,1.166105331,1.166105331,1.166124104,-0.595095507,-0.595095507,-0.595095507,-0.756075148,1.071935444,-0.171509671,0,0,0.128632253,0.257264507,0.257264507,-0.128632253,-1.243445115,-3.172928914,-4.673638535,0,50.65095538,0,-0.506509554,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180927-A06,AUDUSD,['AUDUSD'],AUD,22,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP1,1506787.491,36169962.47,31.81796833,1.53807E+12,0.721155,,1.53807E+12,0.721155,1.53807E+12,0.72112,1.53807E+12,0.721365,72136500,100000000,S,"OrderedDict([('AUD', -50141000.0), ('USD', 36161749.150000006)])",0.721201218,0.721201218,50.32441204,3.698548721,,,50141000,-64.08844822,-64.08844822,-291.1995341,49859000,209,-177.3237645,-177.3237645,27/09/2018,0.721208937,10.70374042,10.70374042,10.38372128,20.70904306,,G10,NewYork,NewYork,0-50,18,19,500,7.071186724,,,5.344572084,467.7255745,2.190828122,-291.1995341,1.773237645,0.640884482,2.911995341,1.773237645,0.640884482,2.911995341,-0.106653804,-0.107037404,0.640884482,0.640884482,1.126271701,1.126271701,2.911995341,2.911995341,3.397492789,3.397492789,1.773237645,1.773237645,2.258679823,2.258679823,0.72120891,0.72120891,0.721212724,0.721315373,-0.106653804,-0.106653804,-0.15954618,-1.582598682,0.762443423,0.207939115,-0.207939115,0,0,-0.277252154,0,0.762443423,0.693130385,0.831756462,-3.257712808,0,-64.08844822,0,0.640884482,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180927-A07,USDCHF,['USDCHF'],USD,14,2,Algo,Algo,DefaultSubAccount,MidTracker,,LP3,2142125,34274000,25.52150146,1.53808E+12,0.97716,,1.53808E+12,0.97716,1.53808E+12,0.977145,1.53808E+12,0.977675,100000000,100000000,S,"OrderedDict([('USD', -34274000.0), ('CHF', 33499020.86)])",0.977388716,0.977388716,27.66926274,37.67288057,,,34274000,-234.0622089,-234.0622089,-527.0375374,65726000,427,-426.6231733,-426.6231733,27/09/2018,0.977469529,82.67588684,82.67588684,4.816018735,14.05152225,,G10,NewYork,NewYork,0-50,19,19,500,7.423384955,,,5.967652888,826.8453595,3.287447139,-527.0375374,4.266231733,2.340622089,5.270375374,4.266231733,2.340622089,5.270375374,-0.722113609,-0.826758868,2.340622089,2.340622089,2.494166455,2.494166455,5.270375374,5.270375374,5.423964714,5.423964714,4.266231733,4.266231733,4.419805658,4.419805658,0.9774593,0.9774593,0.977495957,0.97745388,-0.722113609,-0.722113609,-1.097096696,-0.666671693,0,-0.102283479,0,0,0,0.102283479,-0.102283479,-1.227401744,-1.278543483,-3.375354796,-4.244764364,0,-234.0622089,0,2.340622089,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180927-A08,EURUSD,['EURUSD'],EUR,11,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP2,1749386.233,22740292.78,30.38626158,1.53808E+12,1.16479,,1.53808E+12,1.16479,1.53808E+12,1.16497,1.53808E+12,1.164795,58239750,50000000,B,"OrderedDict([('EUR', 19523000.0), ('USD', -22742712.08)])",1.164918923,1.164918923,24.78413593,67.35668983,,,19523000,110.6835876,110.6835876,4.29261927,30477000,126,45.83403677,45.83403677,27/09/2018,1.164824737,80.85871691,80.85871691,10.82871085,27.73321429,,G10,NewYork,NewYork,0-50,19,19,500,5.473592777,,,4.339258176,188.2782229,1.316741776,4.29261927,-0.458340368,-1.106835876,-0.042926193,-0.458340368,-1.106835876,-0.042926193,-0.811287825,-0.808587169,-1.106835876,-1.106835876,0.438439307,0.438439307,-0.042926193,-0.042926193,1.502184606,1.502184606,-0.458340368,-0.458340368,1.086834616,1.086834616,1.164824422,1.164824422,1.16481192,1.164952634,-0.811287825,-0.811287825,-0.918630786,0.28937245,-0.085852017,0,0,0,-0.515112101,-0.858520169,-0.686816135,-1.159002228,-3.090672608,-4.807712945,-4.850638954,0,110.6835876,0,-1.106835876,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180928-A00,EURUSD,['EURUSD'],EUR,13,2,Algo,Algo,DefaultSubAccount,PassiveMidTracker,,LP1,5272445.38,79059919.8,7.316465868,1.53812E+12,1.16125,,1.53812E+12,1.16125,1.53812E+12,1.161245,1.53813E+12,1.1607,116070000,100000000,S,"OrderedDict([('EUR', -68114000.0), ('USD', 79086102.07000002)])",1.161084504,1.161084504,57.62637705,97.91873464,,,68114000,142.5153972,142.5153972,473.6275565,31886000,1033,248.0938203,248.0938203,28/09/2018,1.160977693,-92.00063513,-92.00063513,4.592057297,6.741723136,,G10,London,London,50-100,8,9,500,6.629588688,,,7.796256901,289.8895095,4.566459433,473.6275565,-2.480938203,-1.425153972,-4.736275565,-2.480938203,-1.425153972,-4.736275565,0.914290814,0.920006351,-1.425153972,-1.425153972,-1.382102872,-1.382102872,-4.736275565,-4.736275565,-4.693238722,-4.693238722,-2.480938203,-2.480938203,-2.437891649,-2.437891649,1.160978357,1.160978357,1.160973804,1.160620617,0.914290814,0.914290814,0.953512261,3.996887891,-0.818471612,-0.689239252,-0.430774533,0,-0.12923236,-0.086154907,-0.387697079,-1.292323598,-2.067717757,-3.446196261,-1.98156285,0,142.5153972,0,-1.425153972,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180928-A01,EURUSD,['EURUSD'],EUR,13,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP2,2285545.338,34283472.03,29.29804055,1.53813E+12,1.159745,,1.53813E+12,1.159745,1.53813E+12,1.15971,1.53813E+12,1.159675,57983750,50000000,B,"OrderedDict([('EUR', 29563000.0), ('USD', -34284184.50000001)])",1.159699101,1.159699101,19.49136323,85.14840403,,,29563000,-39.57685711,-39.57685711,-60.35809596,20437000,97,-48.07098068,-48.07098068,28/09/2018,1.159671034,24.20263929,24.20263929,21.20627136,35.86623711,,G10,London,London,0-50,9,9,500,6.629588688,,,7.137236512,173.9615799,1.399314422,-60.35809596,0.480709807,0.395768571,0.60358096,0.480709807,0.395768571,0.60358096,-0.235453355,-0.242026393,0.395768571,0.395768571,0.093980928,0.093980928,0.60358096,0.60358096,0.301799588,0.301799588,0.480709807,0.480709807,0.178924727,0.178924727,1.159671796,1.159671796,1.159663314,1.1596736,-0.235453355,-0.235453355,-0.308595941,-0.219899076,-0.431155281,-0.344924224,0,0,-0.129346584,-0.819195033,-0.776079505,-0.862310561,-0.129346584,0.862310561,-1.207234786,0,-39.57685711,0,0.395768571,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180928-A02,AUDUSD,['AUDUSD'],AUD,8,2,Algo,Algo,DefaultSubAccount,PassiveMidTracker,,LP3,4412958.716,44148139.68,3.209638003,1.53814E+12,0.72193,,1.53814E+12,0.72193,1.53814E+12,0.72184,1.53814E+12,0.72213,72213000,100000000,B,"OrderedDict([('AUD', 61136000.0), ('USD', -44129728.800000004)])",0.721828876,0.721828876,56.2415586,99.96442424,,,61136000,-140.0743338,-140.0743338,277.0351696,38864000,1010,22.03110361,22.03110361,28/09/2018,0.721863556,-48.04248806,-48.04248806,2.622661763,4.289881188,,G10,London,London,0-50,13,13,500,6.084175,,,7.732026563,383.03024,4.143861604,277.0351696,-0.220311036,1.400743338,-2.770351696,-0.220311036,1.400743338,-2.770351696,0.481309299,0.480424881,1.400743338,1.400743338,0.154104286,0.154104286,-2.770351696,-2.770351696,-4.017510806,-4.017510806,-0.220311036,-0.220311036,-1.467152203,-1.467152203,0.72186362,0.72186362,0.721846732,0.722023291,0.481309299,0.481309299,0.247364034,2.692642535,0.623156495,0.623156495,-0.069239611,0,0.207718832,0.138479221,0.623156495,0.623156495,-1.315552601,0.138479221,-0.830875327,0,-140.0743338,0,1.400743338,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180928-A03,AUDUSD,['AUDUSD'],AUD,16,2,Algo,Algo,DefaultSubAccount,Iceberg,,LP2,1139991.877,20512646.43,14.40141841,1.53814E+12,0.722165,,1.53814E+12,0.722165,1.53814E+12,0.72221,1.53814E+12,0.721895,36094750,50000000,B,"OrderedDict([('AUD', 28415000.0), ('USD', -20520149.3)])",0.722159058,0.722159058,42.30956592,31.78657879,,,28415000,-8.227660001,-8.227660001,-373.8757763,21585000,450,-166.0779518,-166.0779518,28/09/2018,0.722153927,7.105595049,7.105595049,2.735019523,4.812633333,,G10,London,London,0-50,13,13,500,6.084175,,,8.110183762,226.0412698,2.765991317,-373.8757763,1.660779518,0.0822766,3.738757763,1.660779518,0.0822766,3.738757763,-0.070554929,-0.07105595,0.0822766,0.0822766,0.705358941,0.705358941,3.738757763,3.738757763,4.361612273,4.361612273,1.660779518,1.660779518,2.283763505,2.283763505,0.722153963,0.722153963,0.722152253,0.722161622,-0.070554929,-0.070554929,-0.094237971,0.035507278,-0.692621503,-0.207786451,0,0,0,-0.623359353,-2.008602359,-1.870078058,-1.454505157,-4.640564071,-7.965147286,0,-8.227660001,0,0.0822766,6.00855E+17,TRADEFEEDR,TRADEFEEDR
